"time";"keyWords"
"2015-04-25";"半導體,台積,2330,IC,以聯,2379,台積電,季減,問題,2454,純益,稅後,科第,創近,4.37,25,十季來,24,6.17,3658,設備廠,半導體,不變,不過,台積,KLA,專業,晶圓,檢測,樂觀,半導體,市場,不過,出貨,兩大,Ratio,接連,擔憂,以來,2330,外資,金管會,公司債,24,匯入,債市,23,30,大買,台股,不變,加權指數,原則,兩日,反應,961,台股,季節,報稅,台滬通,淮南,股利,立委,不約而同,提振台股,曾銘宗,果實,兆元,呼籲,投資人,半導體,市場,不過,出貨,兩大,Ratio,接連,擔憂,以來,2330,不變,加權指數,原則,兩日,反應,961,台股,季節,報稅,台滬通,設備廠,半導體,不變,不過,台積,KLA,專業,晶圓,檢測,樂觀,純益,稅後,科第,創近,4.37,25,十季來,24,6.17,3658,融資,億元,000,內資,148,859,600,961,台股,2007,融資,億元,000,內資,148,859,600,961,台股,2007,外資,金管會,公司債,24,匯入,債市,23,30,大買,台股,半導體,台積,2330,IC,以聯,2379,台積電,季減,問題,2454,淮南,股利,立委,不約而同,提振台股,曾銘宗,果實,兆元,呼籲,投資人"
"2015-05-15";"億元,冠軍,789.89,CMoney,中華電信,2330,2412,台積電,104.18,並有,外資,指數,季線,重挫,公股,分析師,企圖,力守,台股,14,億元,冠軍,789.89,CMoney,中華電信,2330,2412,台積電,104.18,並有,奇景,CIS,光電,WLO,光學,LCOS,14,CMOS,及晶圓級,出貨,奇景,CIS,光電,WLO,光學,LCOS,14,CMOS,及晶圓級,出貨,NFC,認為,億支,台積電,12,2018,將是,上揚,將有助,2330,NFC,認為,億支,台積電,12,2018,將是,上揚,將有助,2330,外資,指數,季線,重挫,公股,分析師,企圖,力守,台股,14"
"2015-05-13";"期指,700,外資,台股,MSCI,大盤,大關,712,小漲,697,期指,700,外資,台股,MSCI,大盤,大關,712,小漲,697"
"2015-01-06";"華航,長榮,油價,國際,2618,低價,來到,2.,50,前波,內資,CES,2330,三大,主題,台積電,台股,圍繞,USB3,做夢,OI,履約,變化,Call,900,Put,600,最大,40,919,盤中,權證,大盤,台股,半年線,3693,大漲,回測,200,凱基,盤中,2409,200,價外,086218,0.55,元大,4.51,則是,1.43,盤中,2409,200,價外,086218,0.55,元大,4.51,則是,1.43,權值,新年,上攻,呈現,勢必,不佳台,4938,但台,和碩,2330,盤中,權證,大盤,台股,半年線,3693,大漲,回測,200,凱基,權值,新年,上攻,呈現,勢必,不佳台,4938,但台,和碩,2330,內資,CES,2330,三大,主題,台積電,台股,圍繞,USB3,做夢,OI,履約,變化,Call,900,Put,600,最大,40,919,華航,長榮,油價,國際,2618,低價,來到,2.,50,前波"
"2015-08-15";"MSCI,指數,百分點,權重,0.04,僅有,12.5,分別,0.01,14.83,王為,ROE,獲得,上半年,出籠,參考,EPS,全數,台積,報酬率,人民幣,貶值,不保二,1.56,不過,11,動盪,中將,只估,一段時間,大立光,60,51,但昨,14,000,出現,960,即將,17,純益,稅後,每股,台積,電第,新高,科第,3.06,6.11,客戶,MSCI,台積電,調整,股價,權重,季度,出爐,寫去,10,以來,經濟,法人,305,014,700,10,反彈,周線,台灣,國際"
"2015-12-16";"反彈,台積電,上漲,6257,事實上,2330,15,因台,3658,供應鏈,產業,增列,創新,嚴重,協助,作價,台灣,國內,優勢,呼籲,結算,外資,480,台股,回穩,多頭,市場,出盡,指數,吹響,投資,千億,大陸,入股,一個,兩個,半導體,半導體業,兩岸,台積,大漲,亞股,200,即將,Fed,台股,2330,指數,國聯,121,半導體,設備,報告,年終,3568,373,市場,億美元,度過,國際,半導體,3658,上漲,出爐,3.99,143.5,140,6.79,2330,一舉"
"2015-04-15";"英特爾,下修,PC,半導體,2330,召開,季財報,87,市場,14,高檔,震盪,盤勢,無法,前一晚,分析師,導致,多頭,布空,大舉,召開,台積電,9618,3008,三雄,2330,126,台股,2412,中華電信,結算,期貨,大盤,合約,半年線,18,壓低,10,在現,9626,法說,屏息以待,公股,台積電,加碼,650,2330,內容,台郡,在內,表現,電子,進入,以來,淡季,壽險,指創,2008,個股,整體,高檔,震盪,盤勢,無法,前一晚,分析師,導致,多頭,布空,大舉,召開,台積電,9618,3008,三雄,2330,126,台股,2412,中華電信,英特爾,下修,PC,半導體,2330,召開,季財報,87,市場,14,法說,屏息以待,公股,台積電,加碼,650,2330,內容,台郡,在內,結算,期貨,大盤,合約,半年線,18,壓低,10,在現,9626,表現,電子,進入,以來,淡季,壽險,指創,2008,個股,整體"
"2015-09-15";"市場,所稅,今審,力守,Fed,台股,亞洲,擔心,000,出盡,下修,獲利,台股,億美元,以來,9.5,4.3,兩季,31.69,台幣,來到,8226.07,其後,47.30,不佳下,台股,國聯,對證,8259.99,不過,訂單,台積電,精材,代工,3374,傳出,iPhone,2330,一舉,在後段,台積電,半導體,產業,Group,作為,2330,14,Leader,工業,DJSI,結算,李宗霖,指期,合約,分析師,平穩,影響,不會,國聯,仍顯,營收,預估,晶圓,台積電,創新,IC,2330,代工廠,好轉,低點,社會,永續,責任,台灣,指數,大哥大,三大,2015,Dow,14,傳出,出現,台積電,2330,以拖待變,16,台股,均線,KD,低檔"
"2015-10-01";"台股,開高,震盪,指期,盤中,走高,大漲,330,帶動,10,蘋果,iPhone,分析師,僅約,低階,Plus,236,Brean,iPhon,巴魯,台股,回季線,亞股,台積電,光續,20,10,均線,8300,勁揚,盤中,漢微科,ADR,4.32,上揚,6488,3658,1325,4.42,1300,季財報,優於,亞科,季共,匯兌,6.21,幫忙,感謝,心聲,2.058"
"2015-12-12";"賣壓,30,115,人民幣,100,000,分析師,Fed,分鐘,內資,表現,中國,也僅,個位數,報酬率,奪人,小紅,先進,年終,國家,設計,晶圓,大廠,大陸,台積電,投資,晶圓廠,先進,條件,張忠謀,半導體,預期,庫存,布局,中長線,去化,去化將,如台,2330,傘型"
"2015-07-28";"公司債,鴻海,買進,億元,台積電,10.06,6.04,台積,2330,報酬,個股,法人,卡位,友達,內資,召開,2409,27,台股,200,反彈,小時,台股,大漲,各項,600,技術指標,整數,已落,嚴重,中砂,表現,純益,獲利,每股,法人,低於,1560,優於,半導體"
"2015-08-31";"半導體,預期,Taiwan,供應鏈,商機,SEMI,國際,SEMICON,將於,2015,半導體,設備,漢微科,中國,3658,2404,反彈,12,上揚,慘綠下,50,KD,10,低檔,793,低部,反彈,台股,000,一舉,進場,國安,動盪,先鋒,參考,優質,2330,000,參與,台積電,法人,買超,半導體,台積電,五個,供應鏈,月光,交易日,366,動態,8000,大盤,台股,呈現,台積電,不過,大關,強勢,尾盤,出現,開盤,走弱,對於,參考,平倉,分析師,8000,日韓,台股,歐台"
"2015-01-05";"台股,曾銘宗為,匯市,影響,32,大關,9200,期間,挫創,14.95,台股,曾銘宗為,匯市,影響,32,大關,9200,期間,挫創,14.95,題材,證券,數據,十檔,Data,台股,報告,商機,2330,Big,題材,證券,數據,十檔,Data,台股,報告,商機,2330,Big"
"2015-12-29";"消費,Medicine,Meal,亞洲,中產階級,2015,10,Movie,客戶,Mall,消費,澳門,客戶,2015,中產階級,亞洲,藥品,表現,業者,中國,指期,國際,現貨,價差,562,287,67,受日,300,市場,淡季,美元,光盤,台股,2308,促熱,3008,大立,2.86,導致,來到,8286.84,台股,9.22,11,回測,對策,年終,國發,8300"
"2015-01-18";"2330,億美元,台積,120,140,12.4,台積電,啟動,創高,不過,手機,高通,晶片,810,不過,問題,影響,商機,Qualcomm,採用,獲利,股利,卡位,個股,佳如台,2014,喊話,加碼,加發,回饋,手機,高通,晶片,810,不過,問題,影響,商機,Qualcomm,採用,打敗,表現,大盤,金像,台股,個股,9.59,四檔,2368,六檔,獲利,股利,卡位,個股,佳如台,2014,喊話,加碼,加發,回饋,年增率,台灣,動能,半導體,GDP,3.5,台股,內需,國內,中長線,打敗,表現,大盤,金像,台股,個股,9.59,四檔,2368,六檔,年增率,台灣,動能,半導體,GDP,3.5,台股,內需,國內,中長線,台積電,匯率,8.69,但台,51,國際,大盤,強漲,導致,ADR,上漲,全周,五檔,1333,今年以來,7.46,以恩,個股,1.32,543.6,法說,台股,外資,台積,兩家,13,唱衰,0.84,台積電,回補台,績效,表現,單周,第四,上周,台股,周線,0.84,1.47,五檔,台股,壓力,台積電,國際,回漲,2330,16,來說,3008,兩大,績效,表現,單周,第四,上周,台股,周線,0.84,1.47,五檔,法說,台股,外資,台積,兩家,13,唱衰,0.84,台積電,回補台,日圓,走勢,台灣,台股,導致,始終,俄羅斯盧布,歐元,由於,湧入,台積電,匯率,8.69,但台,51,國際,大盤,強漲,導致,ADR,市場,大立光,開高,開盤,實體,主導,16,前即,台積電,15,2330,億美元,台積,120,140,12.4,台積電,啟動,創高,不過,台股,壓力,台積電,國際,回漲,2330,16,來說,3008,兩大,日圓,走勢,台灣,台股,導致,始終,俄羅斯盧布,歐元,由於,湧入,市場,大立光,開高,開盤,實體,主導,16,前即,台積電,15,上漲,全周,五檔,1333,今年以來,7.46,以恩,個股,1.32,543.6"
"2015-02-07";"市長,加薪,員工,新北,一項,各國,時代,朱立倫,廣大,中小企業,市長,加薪,員工,新北,一項,各國,時代,朱立倫,廣大,中小企業"
"2015-10-23";"營運,族群,具備,3673,TPK,優質,6409,22,3706,台股,立積,成長,IC,RF,供應商,也將,13,11,4968,台積電,激勵,表現,亮眼,德拉吉,企業,ECB,12,2.5,QE,3.5,持續,22,帶動,彈升,午盤,不過,21,指期昨,之後,影響"
"2015-08-18";"中鋼,合併,盈餘,獲利,營收,低潮期,2002,億元,卻大減,84,匯市,經濟,成長率,新低,8213,主計,修台灣,2.53,21,92,盤中,8166.77,上揚,創下,台幣,台股,回測,並以,市場,呈現,經濟,匯市,主計,8213,低價,32.621,2009,15,92,修台灣,大盤,金融股,回穩,建議,布多單,台幣,低點,則宜,投資人,弱勢,17,但僅,101,光昨,841,填息,填權,大立,台積電,之際"
"2015-07-15";"解決方案,Type,恩智浦,USB,完整,NXP,2330,代工廠,14,供電,外資,結算,指期,合約,台積,15,14,分析師,一舉,將台"
"2015-09-24";"季財測,半導體,調整,德意志,外資,創造,回溫,季中,並下,台積,億元,擴大,公股,低於,低接,300,156,200,32,PMI,市場,台股,91.52,不過,2330,人氣,101.90,店頭,來到,8123.,台股,億元,法人,下挫,不過,2867,157,185,個股,三商壽,給予,營運,150,23,之間,180,128,出現,2330,匯率,偏弱,高點,盤中,低點,8091,864,價差,32,163,台股,亞洲,股票,高盛,巴隆,判斷,堅守,友邦保險,市場,中國建設銀行,投資者"
"2015-09-10";"舉行,信貸,台股,唯泰,台積電,兩日,國內外,分析師,多頭,全曜,立委,設置,委員會,提案,薪酬,公司,交法,台灣,以來,報導,漲幅,億元,亞股,214.82,8286,久違,3.57,1183,一口氣,285,時間,外資,蘋果,月光,2330,回補台,10,半導體,大舉,反彈,蘋果,Apple,上盒,110.15,TV,Plus,1.92,台灣,大盤,iPad,營收,減少,合併,億元,去年同期,光罩,23.6,3.2,17.2,5754.65"
"2015-08-22";"常看到,就業,媒體,出現,國泰,2010,感覺,景氣,指數,國民經濟,景氣,影響,反轉,台積,多數,季法,拋出,不過,捎來,IC,空頭,氣焰,凌人,台積,動盪,530,大立光,兩檔,台股,引發"
"2015-02-06";"IC,創下,新高,代工廠,5347,2330,13.23,來到,MCU,億元,IC,創下,新高,代工廠,5347,2330,13.23,來到,MCU,億元,台股,大關,加權指數,9456.18,三分鐘,9454,9500,已近,導致,價量,聯發,出貨,億元,2.28,來到,35.97,召開,174.64,外資,同時,台股,大關,加權指數,9456.18,三分鐘,9454,9500,已近,導致,價量,聯發,出貨,億元,2.28,來到,35.97,召開,174.64,外資,同時"
"2015-06-15";"走勢,震盪,表現,期貨,以台,台指,台股,並不,偏弱,平盤,產業,2330,台積電,回溫,可逢,大廠,市況,半導體,後市,帶動,結算,指期,徒增,呈現,即將,9244,壓低,17,單留,24"
"2015-04-07";"帶動,中國,半導體,反彈,亮麗,反觀,大盤,成績,引領,大漲,台股,26,副總,並不弱,下檔,600,壓力,指數,國泰,呈現,市場,問題,周將,不過,仍將,國際,多頭,債務,大盤,主導,震盪,價差,612,13,629,上漲,15,來回,660,531,台股,證券,巴克萊,不過,問鼎,2000,來到,因為,出現,外資,帶動,中國,半導體,反彈,亮麗,反觀,大盤,成績,引領,大漲,受惠,回神,傳出,上證指數,勁揚,今早,3900,不落人後,台股,215,市場,台股,預期,不佳,各國,建議,強勢,國際,影響,即將,台股,26,副總,並不弱,下檔,600,壓力,指數,國泰,呈現,市場,問題,周將,不過,仍將,國際,多頭,債務,大盤,主導,指期,價差,單轉,外資,差轉,後市,投資人,多頭,對於,分析師,受惠,回神,傳出,上證指數,勁揚,今早,3900,不落人後,台股,215,市場,台股,預期,不佳,各國,建議,強勢,國際,影響,即將,台股,證券,巴克萊,不過,問鼎,2000,來到,因為,出現,外資,震盪,價差,612,13,629,上漲,15,來回,660,531,指期,價差,單轉,外資,差轉,後市,投資人,多頭,對於,分析師"
"2015-10-22";"持續,200,IC,午盤,出現,反彈,台股,亞股,多點,半年線,台塑,企業,協理,台積電,8600,台股,四寶等,外資,回穩,交戰,2016,瑞銀,證券,台股,啟動,報告,客戶,到來,大盤,建議"
"2015-10-21";"亞科,美光,不過,2408,8690,3474,2330,DRAM,作收,300,晶片,分別,兩者,Chipgate,iPhone,台灣,台積電,A9,因為,兩款,權證,市場,台積電,半導體,12,參與,大陸,2330,中國,將會,2330,公債,10,價格,亞洲,台股,呈現,市場,FOMC,債券,業者,IC,設計,半導體,中國,TrendForce,中國政府,台灣,威脅,市場"
"2015-11-04";"開盤,一度,外資,大漲,大升,不僅,大類,傳產,對決,8643.21,指數,波段,以來,8800,兩岸,不僅,7203,1600,8864.17,半年線,指期,價差,現貨,163,10,882,出現,口數,160,呈現"
"2015-01-20";"法說,勢力,上風,2330,2303,1.67,即將,CCFA5,召開,01,2330,億美元,大廠,出貨,市場,100,業績,機構,成長,台積電,外資,走勢,電信,權值,台股,對抗,帶來,態度,影響,波動,投資人,保護,落實,治理,藉由,主辦,權益,三項,座談會,溝通,上漲,9200,87,QE,ECB,台股,國際貨幣基金,多於,9268,亞股,投資人,保護,落實,治理,藉由,主辦,權益,三項,座談會,溝通,中磊,網通,王伯元,年營,2014,中磊成,剛創,15,30,創投,法說,勢力,上風,2330,2303,1.67,即將,CCFA5,召開,01,上漲,9200,87,QE,ECB,台股,國際貨幣基金,多於,9268,亞股,外資,走勢,電信,權值,台股,對抗,帶來,態度,影響,波動,採用,台積電,出貨,Xilinx,Synopsys,All,2330,28,FPGA,IC,中磊,網通,王伯元,年營,2014,中磊成,剛創,15,30,創投,採用,台積電,出貨,Xilinx,Synopsys,All,2330,28,FPGA,IC,比特,IP,ASIC,仍待,不錯,2330,2013,3443,客戶,創意,2330,億美元,大廠,出貨,市場,100,業績,機構,成長,台積電,比特,IP,ASIC,仍待,不錯,2330,2013,3443,客戶,創意"
"2015-10-15";"台股,超級,星期四,回檔,三大,影響,亞股,15,召開,心態,市場,看法,2330,1.,A9,人氣,2311,召開,CPI,回穩,2330,來到,608,600,668,10,創下,啟動下,3008,88,指數,市場,加權指數,亞股,台積電,亞洲,8600,台股,157,工業,賣壓,陸股,現貨,早盤,一度,14,36,帶動,將近,午盤,15,證券,評等,投資,野村,唱旺,升評,大盤,以來,台積,持續,法人,卡位,外資,個股,500,技術,內資,大關,投資,英特爾,10,奈米,製程,先進,資本,支出,急起直追,三降,台積,億元,稅後,淨利,年增,2125.05,3.4,5.1,1.6,2330,753.3"
"2015-04-26";"加持,10,價差,900,之間,24,並於,台滬,000,18,台積電,股價,1.5,大盤,155,ADR,將是,2.5,帶動,季營收,現金,及聯,五檔,三大,2317,20,大學隊,2330,大陸,台積電,加持,10,價差,900,之間,24,並於,台滬,000,18,市場,偏正,台灣,價齊揚,台股,對於,對滬台通,悶鍋,充滿,中國證監會,現金,及聯,五檔,三大,2317,20,大學隊,2330,大陸,台積電,億元,現貨,指數,市場,外資,464,創下,223,775,動作,總經理,怎麼,奕光,上車,大盤,啟動,投資人,報酬,投顧,台股,總經理,怎麼,奕光,上車,大盤,啟動,投資人,報酬,投顧,台股,億元,現貨,指數,市場,外資,464,創下,223,775,動作,多頭,上周,487,6.82,中國,台股,大漲,大盤,五檔,個股,市場,偏正,台灣,價齊揚,台股,對於,對滬台通,悶鍋,充滿,中國證監會,台積電,股價,1.5,大盤,155,ADR,將是,2.5,帶動,季營收,多頭,上周,487,6.82,中國,台股,大漲,大盤,五檔,個股"
"2015-07-16";"奈米,積電,晶圓廠,動能,優於,3532,16,20,半導體,28,數據,00,半導體,大盤,3008,1752,季營收,分別,影響,2330,景氣,台股,下半年,大老,兩大,兩家,台積電,企業,大陸,依舊,智晶,二極體,出貨,創新,光電,5245,1.03,供不應求,合併,PMOLED,億元,財測,符合,47.5,38.5,2070,2040,2330,48.5,36.5,上漲,31,債務,危機,來到,不過,085.31,國會,台股,亞股,半導體,下半年,3658,8091,備受,3131,2330,台積電,動向,3413,外資,維持,國際,16,反彈力,同在今,光法,台積,多空,15,上漲,開高,合約,現貨,期收,132,45,124,8919,價差,PC,台積,電法,個人電腦,外資,不同之處,參半,16,多空,台積電"
"2015-06-09";"外資,期貨,加碼,21,300,創新,590,偏空,守穩,339,積電,股價,16,加碼,FinFET,2330,10,報告,PE,外資,盤中,低點,億元,上漲,先跌後漲,價穩,961,28,再創,258,成長,年線,大盤,16,大開殺戒,多空,之際,1312,國喬,對峙,9191.87,9200,1077.46,亞股,9300,176.56,以來,低點,今早,19,營運,應會,十幾個,保證,召開,回歸台,成長,台積電,景氣,張忠謀,指期,關卡,重挫,壓力,匯出,326,市場,200,外資,300"
"2015-02-02";"台股,盤中,9470,9400,加權指數,全線,小漲,9352,日經指數,指數,台股,錢冠州,比較,期貨市場,台幣,來看,台灣,壓力,副總,國泰,封關,融資,農曆年,億元,僅略增,14.5,加碼,10,出現,受傷害,封關,融資,農曆年,億元,僅略增,14.5,加碼,10,出現,受傷害,台指,30,壓抑,GDP,9433,9400,指期,數據,平盤,帶動,台股,錢冠州,比較,期貨市場,台幣,來看,台灣,壓力,副總,國泰,台指,30,壓抑,GDP,9433,9400,指期,數據,平盤,帶動,台股,盤中,9470,9400,加權指數,全線,小漲,9352,日經指數,指數,台股,加持,友達,周線,300,台積電,兆豐,因獲,2330,力守,台股,加持,友達,周線,300,台積電,兆豐,因獲,2330,力守"
"2015-04-08";"港建,設備,智慧,次世代,擴大,3093,上櫃,Google,團隊,歷經,亞股,今早,不過,4.17,9646.07,69.93,9571.97,加權指數,依舊,上漲,台積電,2882,2454,出爐,全數,2317,2014,國泰,2330,參與,台積電,2882,2454,出爐,全數,2317,2014,國泰,2330,參與,10,期貨,即陷,9570,口數,930,45,合約,大盤,增為,第三本,出版,QE,低檔,出書,他花,出現,執行,尋寶,寬鬆,亞股,今早,不過,4.17,9646.07,69.93,9571.97,加權指數,依舊,上漲,證券,大陸,成長,智慧,摩根,推估,劣於,來襲,半導體,10,營收,外資,台積電,2260,億元,16,台積,並對,召開,報告,證券,大陸,成長,智慧,摩根,推估,劣於,來襲,半導體,10,OI,履約,Put,萬餘口,合約,平倉,800,500,Call,最大,第三本,出版,QE,低檔,出書,他花,出現,執行,尋寶,寬鬆,港建,設備,智慧,次世代,擴大,3093,上櫃,Google,團隊,歷經,OI,履約,Put,萬餘口,合約,平倉,800,500,Call,最大,營收,外資,台積電,2260,億元,16,台積,並對,召開,報告,10,期貨,即陷,9570,口數,930,45,合約,大盤,增為"
"2015-03-02";"上周五,回檔,作收,27,亞股,大寶,大盤,指數,台股,今亞股,上周五,回檔,作收,27,亞股,大寶,大盤,指數,台股,今亞股,興櫃,測試,企業,6510,中華電信,即將,團隊,上櫃,半導體,堅強,進入,產業,法人,中國,呈現,LED,IC,個股,回補,出現,進入,產業,法人,中國,呈現,LED,IC,個股,回補,出現,大廠,SEMI,來台,國外,台積電,2330,大單,半導體,國際,及盟,大廠,SEMI,來台,國外,台積電,2330,大單,半導體,國際,及盟,興櫃,測試,企業,6510,中華電信,即將,團隊,上櫃,半導體,堅強"
"2015-03-08";"現金,股息,利率,即為,則是,149,拿來,3.02,如台,收盤價,現金,股息,利率,即為,則是,149,拿來,3.02,如台,收盤價,,股息,現金,配發,股利,122,166,出籠,台股,協理,分別,股息,現金,配發,股利,122,166,出籠,台股,協理,分別,投資,雙響,組合,羊年,台股,出現,8.69,大漲,五檔,再創新高,市場,櫃買,外資,對於,一個,國際,相對,美股,空間,明顯,市場,櫃買,外資,對於,一個,國際,相對,美股,空間,明顯,,投資,雙響,組合,羊年,台股,出現,8.69,大漲,五檔,再創新高"
"2015-02-18";"台股,大戰,即將,國際,冷凍,周轉率,市場,年來,之際,凸顯,台股,大戰,即將,國際,冷凍,周轉率,市場,年來,之際,凸顯"
"2015-02-16";"成交量,上周,分別,二檔,十檔,24,半導體業,8056,名衝,11,股價,半導體,再創,2330,價位,150,台積電,593,封關,大立光,成交量,上周,分別,二檔,十檔,24,半導體業,8056,名衝,11,股價,半導體,再創,2330,價位,150,台積電,593,封關,大立光"
"2015-11-23";"指期,500,上漲,不過,478,2330,124,794,出籠,價差,開出,400,今早,僅聯,一舉,500,出現,不過,出籠,91.06,情怯,23,上漲,823.81,697.45,17,以來,91,億元,今早,產業,外資,歐系,半導體,導致,2016,台積電,市占率,2330,市場需求"
"2015-11-10";"價差,現貨,指期,130,600,口數,弱勢,96,983,投資人,類股,醫療,生技,績效,科技,基金,少數,大漲,德盛,今年以來,美國,台股,179,亞股,8529.54,國內,國內外,今早,指數,大關,營收,億元,10,合併,台積電,去年同期,1.2,2330,創下,26.7,表現,股價,台積電,2330,均令,反彈,大類,市場,側目,弱勢"
"2015-09-16";"人民幣,投資人,屏東,張仁芳,中國人民銀行,歐台期,歐美,為例,匯率,台股,供貨,iPhone,倒數,和碩,傳出,Plus,供應,大廠,出貨,供應商,8300,上漲,勁揚,台股,8333.29,80,73.3,均線,回穩,亞股日,300,228,來到,Fed,亞股,41,上衝,前拉,301,不確,櫃買,產業,壽山,動能,創櫃,強調,未來,300,將是,指標"
"2015-08-27";"加碼,中國人民銀行,7776,不僅,SLO,反彈,台股,呈現,7000,億台幣,突遇,26,國安,7.61,台股,市場,投資,創下,指數,尾盤,標的,國家隊,反彈,26,台股,兩天,2882,國安,2881,2330,投資,出現,股市,催化劑,報告,價值,加碼,將台灣,儘管,情況,反彈,兩天,參與,伺機,台股,700,26,國安,主題,個股,國安,護盤,公股,基金,啟動,委員,動員,另據,將以,26"
"2015-10-30";"聯發科,由於,晶片,法人,台幣,2454,上法,影響,IC,出貨,集團,牛仔褲,如興,召開,United,JD,Holdings,七千萬,合併,收購,震盪,樂活,規模,台股,施羅德,中小,基金,5.25,同力說,操盤"
"2015-09-23";"大跌,8300,8193.42,分鐘,億元,172.5,加劇,PMI,台股,10,蘋果,iPhone,即將,反彈,Plus,25,12,617,回補台,台股,IC,台積電,設計,族群,160,2330,3529,5274,信驊,台股,封裝,系統,技術,整合型,Design,SiP,Systems,2330,Allegro,InFO"
"2015-01-14";"營收,漢微科,億元,創下,季減,新高,佳績,15.87,35,12,OI,履約,900,Put,變化,400,Call,最大,300,60,價差,出現,14,來到,122578,9171,同樣,情況,大盤,79,營收,漢微科,億元,創下,季減,新高,佳績,15.87,35,12,盟立,訂單,機器人,億元,2464,加碼,6.4,000,交期,大陸,股價,股東,台積電,大關,失守,沈重,出脫,3.5,中東,壓力,盟立,訂單,機器人,億元,2464,加碼,6.4,000,交期,大陸,外資,台積,A9,則將,三星,召開,15,亞系,台積電,120,變數,登場,今早,國際,台積電,ECB,報告,寬鬆,國內外,會褐皮,股價,股東,台積電,大關,失守,沈重,出脫,3.5,中東,壓力,變數,登場,今早,國際,台積電,ECB,報告,寬鬆,國內外,會褐皮,OI,履約,900,Put,變化,400,Call,最大,300,60,外資,台積,A9,則將,三星,召開,15,亞系,台積電,120,價差,出現,14,來到,122578,9171,同樣,情況,大盤,79"
"2015-04-10";"台股,金融股,作多,帶領,分析師,將是,指數,創高,擴及,挾著,營收,歷史,台積電,億元,來到,722.69,2210,不過,15.4,2220.3,兇猛,全場,不墜,個股,亞股,上漲,628,呈現,台股,58,辨識,人臉,科技,Windows,個人資料,10,帶動,台系,也將,廠商,台股,金融股,作多,帶領,分析師,將是,指數,創高,擴及,挾著,營收,歷史,台積電,億元,來到,722.69,2210,不過,15.4,2220.3,勞動部,分署,776,young,到場,362,200,主辦,勞動力,71,代工廠,來到,50.2,2330,5347,23.03,14.79,先進,億元,23.47,區間,這波,分析師,770,台股,三個,500,低點,回揚,一個,辨識,人臉,科技,Windows,個人資料,10,帶動,台系,也將,廠商,下修,10,12.8,光電,上櫃,企業,台灣,在內,報告,5371,勞動部,分署,776,young,到場,362,200,主辦,勞動力,71,兇猛,全場,不墜,個股,亞股,上漲,628,呈現,台股,58,代工廠,來到,50.2,2330,5347,23.03,14.79,先進,億元,23.47,區間,這波,分析師,770,台股,三個,500,低點,回揚,一個,下修,10,12.8,光電,上櫃,企業,台灣,在內,報告,5371"
"2015-04-29";"期貨,現貨,今天,對於,多頭,價差,後市,出現,分析師,持續,期貨,現貨,今天,對於,多頭,價差,後市,出現,分析師,持續,指數,一舉,9900,匯損,今逢,台幣,大關,9916,惟量,失靈,指數,一舉,9900,匯損,今逢,台幣,大關,9916,惟量,失靈"
"2015-03-22";"組合,投資,1784,1.84,上揚,以訊聯,大盤,帶領,上漲,愈來愈,奈米,目標,營收,代工廠,28,20,同業,50,68,市占率,台股,高位,在於,國際,價格,均線,對於,兩者,對象,FED,上漲,再創新高,749.69,三大,億元,170.34,台積,台股,1.8,291,奈米,目標,營收,代工廠,28,20,同業,50,68,市占率,上漲,再創新高,749.69,三大,億元,170.34,台積,台股,1.8,291,台股,高位,在於,國際,價格,均線,對於,兩者,對象,FED,組合,投資,1784,1.84,上揚,以訊聯,大盤,帶領,上漲,愈來愈"
"2015-09-30";"台股,今早,8181.2,力守,中秋節,3000,作帳,大關,大盤,不過,要角,2330,半導體,台積電,130,台股,外資,三大,季線,夾擊,李宗霖,較大,假期,部位,期貨,分析師,波動,接下來,投資人,統一,翻紅,指期,午盤,中國,台積電,出籠,100,10,台股,指數,代工,DRAM,報價,封測,台積電,內需,新台幣,晶圓,廣達,2330"
"2015-06-17";"台股,法人,外資,13,半年線,國際金融,多頭,對台,情勢,何時,4938,參考,優質,兼備,兆豐,2382,2330,參與,2474,具備,外資,激烈,186,對峙,多空,1.4,平盤,仍布,指期,2330,外資,公股,金額,13,億元,則連,250,劉泰英,創辦人,其實"
"2015-12-13";"市場,轉弱,OTC,強勢,指數,族群,跌破,人氣,問題,11,精密,升溫,2.61,11,亮麗,及台,回檔,五個,本業,均華"
"2015-10-25";"美國,維持,寬鬆,低於,人數,22,10,不變,傾向,中國,市場,10,22,出現,個股,前勢,動能,下修,台股,ECB,客戶,業績,持續,奈米,創意,比特,16,ASIC,影響,28,供應鏈,以內,半導體,參考價,6223,100,參與,台積電,10,2330"
"2015-04-03";"2014,記憶體,獲利,族群,拿下,3474,億元,半導體,2330,三大,股息,鴻海,公布,4.5,全數,1324,台積電,1166,2014,師從,外資,台股,台積電,強勢,不錯,92,600,指數,固樁,分析師,2014,記憶體,獲利,族群,拿下,3474,億元,半導體,2330,三大,股息,鴻海,公布,4.5,全數,1324,台積電,1166,2014,師從,展訊,台灣,薪資,未來,人才,IC,10,僱用,執行長,五到,外資,台股,台積電,強勢,不錯,92,600,指數,固樁,分析師,展訊,台灣,薪資,未來,人才,IC,10,僱用,執行長,五到"
