"label";"keyWords"
"up";"季財測,半導體,調整,德意志,外資,創造,回溫,季中,並下,台積,億元,擴大,公股,低於,低接,300,156,200,32,PMI,市場,台股,91.52,不過,2330,人氣,101.90,店頭,來到,8123.,台股,億元,法人,下挫,不過,2867,157,185,個股,三商壽,給予,營運,150,23,之間,180,128,出現,2330,匯率,偏弱,高點,盤中,低點,8091,864,價差,32,163,台股,亞洲,股票,高盛,巴隆,判斷,堅守,友邦保險,市場,中國建設銀行,投資者"
"flat";"挹注,本業,訂單,業外,均華,交期,均豪,2016,5443,檢測,台股,確定,公股,分析師,中央銀行,91,億元,國安,國際金融,24"
"flat";"蘋果,新機,受惠,iPhone,2317,據統計,下檔,以來,新機種,市場,設計,IC,多數,晶圓,代工,宣告,備太多,2330,下單,台積電,金融股,如中,太陽能,IC,外資,30,持續,動作,未來,LED,升息,Fed,國聯,何時,動盪,復甦,歐美,汽車,決定,不確定性,市場,18,區間,反彈,24,國際,大陸,但多空,寬度,壓力"
"flat";"證所稅,市場,興櫃,稅制,台灣,100,廢除,中小企業,回歸,動能"
"up";"台股,今早,8181.2,力守,中秋節,3000,作帳,大關,大盤,不過,要角,2330,半導體,台積電,130,台股,外資,三大,季線,夾擊,李宗霖,較大,假期,部位,期貨,分析師,波動,接下來,投資人,統一,翻紅,指期,午盤,中國,台積電,出籠,100,10,台股,指數,代工,DRAM,報價,封測,台積電,內需,新台幣,晶圓,廣達,2330"
"up";"台股,開高,震盪,指期,盤中,走高,大漲,330,帶動,10,蘋果,iPhone,分析師,僅約,低階,Plus,236,Brean,iPhon,巴魯,台股,回季線,亞股,台積電,光續,20,10,均線,8300,勁揚,盤中,漢微科,ADR,4.32,上揚,6488,3658,1325,4.42,1300,季財報,優於,亞科,季共,匯兌,6.21,幫忙,感謝,心聲,2.058"
"down";"指數,8300,11,其後,53,則開,台股,254,大盤,10,連續,缺口,50,RSI,低點,060,031-8,出現,並未,即將,小跌,6282,因台,外資,台股,6244,3474,亞科,大類,2330,中油,公司債,台積電,買進,現金,億元,2330,15.7,加碼,國內,季營,如願,個位數,8081,傳統,客戶端,平穩,廠致新,季至,不會,外資,看好,半導體,元大,反彈,升評,價值,IC,力挺,台股,台股,10,台積電,季線,利多,站上,五大,114,兆頭,分別,2.,1.,反彈,大立光,376,3008,GDP,季線,台積電,2330"
"up";"統計,權證,三個,市場,周期,10,因為,共計,000,25,價差,10,300,335,上漲,706,130,377,不過,28,股市,8352.36,不僅,亞洲,上漲,47.33,200,1.5,加權指數,出現,表現,創新,股價,營收,1.,6414,10,台積電,反應,2.,台股,景氣,不過,外銷,四個,外資,持續,出現,數據,對策"
"up";"超過,350,前波,勁揚,出現,8488,反彈,亞股續,台股,300"
"up";"基金,台股,績效,科技,最優,少數,報酬,永豐,兩成,相關,市場,一舉,不過,低率,一段時間,488,前波,400,反壓,作收,亞科,高點,指數,上漲,前波,8488,台股,加權指數,8495.23,周前,藥品,委託,Biosimilar,喻為,務實,ADC,技術,CDMO,服務,抗體"
"up";"證券,投資人,投資,地區,因應,主辦,10,2015,大飯店,台股,營收,減少,億元,季營收,合併,2330,6399.79,台積電,13.8,645.14,營收,漢微,合併,億元,科第,3.99,11.8,動能,10.48,54.5"
"flat";"2379,市場,半導體,如聯,2454,2330,性商,支撐,投資人,台股,半導體,3587,億元,兩月營,低標,700,台積電,季營,2330,3658,億元,合併,3.4,3.8,創下,2125.05,13.8,645.14,台積電,2330,季線,交叉,作收,KD,來看,出現,前波,並以,反彈,兩天,8445,台股,上探,出來,之後,2015,呼籲,國際,國安,8544"
"up";"果粉,三星,台積電,台積,台港,CPU,優於,A9,並給,中央處理器,市場,台股,維持,走高,上周,分析師,亞洲,延後,帶動,持續,台股,證券,指數,推估,250,則升評,上調,動能,下檔,加溫,大漲,台塑,3.4,台股,Fed,亞股,四寶,企業,上證,值股,訂單,精材,晶圓,母公司,3374,iPhone,台積電,2330,上櫃,同時,台塑,新高,創本,季為,98,四寶,家創,低檔,年線,500,亞科,召開,台股,8445,仍難,1000,因美,國聯,半導體,作收"
"down";"小跌,2330,則漲,南韓,571,2454,台股,3008,大立光,回檔,13,3008,市場,2330,不過,10,意願,指期,多頭,2317,再創,台股,578,369,不過,2317,國慶,外資,2.5,2330,法說,多頭,大關,2634,再注,12,市場,台股,強心針,500,不旺,營收,旺季,半導體業,半導體,低於,傳統,台幣,僅聯,台積,法說,15,2330,佳及,iPhone6s,分析師,半導體,內容,台積電,3008"
"down";"太陽能,元晶,元晶能,6443,光電,Taiwan,15,PV,多達,企圖心,中國,1.8,亞股,8500,加權指數,22,人氣,台股,匯集,45.41,錢冠州,大盤,量縮,觀望,整理,台股,兩日,國泰,價差,兩者,台積電,市場,表現,半導體,產業,外資,2330,A10,回溫,景氣,iPhone,Plus,出現,分別,各種,因為,差異,情緒,國外,A9,外資,15,三個,大立光,召開,定調,對大立光,延續,以偏,台積電,調高,門檻,保費,補充,股利,小股民,因為,健保,多數,治國"
"up";"台股,超級,星期四,回檔,三大,影響,亞股,15,召開,心態,市場,看法,2330,1.,A9,人氣,2311,召開,CPI,回穩,2330,來到,608,600,668,10,創下,啟動下,3008,88,指數,市場,加權指數,亞股,台積電,亞洲,8600,台股,157,工業,賣壓,陸股,現貨,早盤,一度,14,36,帶動,將近,午盤,15,證券,評等,投資,野村,唱旺,升評,大盤,以來,台積,持續,法人,卡位,外資,個股,500,技術,內資,大關,投資,英特爾,10,奈米,製程,先進,資本,支出,急起直追,三降,台積,億元,稅後,淨利,年增,2125.05,3.4,5.1,1.6,2330,753.3"
"down";"600,但台,15,僅能,並且,千億,大關,大陸,創下,中國,台積電,目標價,外資,充滿信心,元到,2330,召開,16,半導體業,之間,回流,2330,台股,呈現,Fed,協理,國聯,富蘭克林,外資,亞洲,積電,蘋果,iPhone,三星,有台,測試,爆發,民眾,比台,片門,指數,市場,台積電,亞股,台股,加權指數,亞洲,8600,全開,工業,200,盤中,半導體,之後,台積電,不過,2330,亞洲,台股,8600,法說,權證,多家,台積,參與,2330,外資,上漲,台積電,個股,外資,買超,億元,回補,32,借券,111,900,其餘,五個,指數,表現,Morgan,JP,Wal,15,台股,大立光,Mart,市場"
"up";"選舉,保費,台股,補充,至於,加溫,上調,反彈,戲碼,國民黨,早盤,802.86,億元,加權,僅由,台股,周線連,亞洲,大盤,26.55,12,傳出,並以,台積,半導體業,16,2018,大手筆,大廠,千億元"
"up";"股期,10,指期,現貨,月台,659,202,上漲,663,不過,新機,股價,昨天,低點,iPhone,2450,反觀,iPhones,即將,A9,預期,台積電,中長線,不變,半導體,宣稱,市場,先進,影響,大盤,股王,權證,多數,出現,大立光,呈現,不論,3658,切入點,建議,手機,法說,晶片,3.8,中國,2454,10,30,億套,IC,IC,設計,可將,2311,台積,去化,11,何麗梅,台積電,2330"
"down";"亞科,美光,不過,2408,8690,3474,2330,DRAM,作收,300,晶片,分別,兩者,Chipgate,iPhone,台灣,台積電,A9,因為,兩款,權證,市場,台積電,半導體,12,參與,大陸,2330,中國,將會,2330,公債,10,價格,亞洲,台股,呈現,市場,FOMC,債券,業者,IC,設計,半導體,中國,TrendForce,中國政府,台灣,威脅,市場"
"down";"持續,200,IC,午盤,出現,反彈,台股,亞股,多點,半年線,台塑,企業,協理,台積電,8600,台股,四寶等,外資,回穩,交戰,2016,瑞銀,證券,台股,啟動,報告,客戶,到來,大盤,建議"
"up";"營運,族群,具備,3673,TPK,優質,6409,22,3706,台股,立積,成長,IC,RF,供應商,也將,13,11,4968,台積電,激勵,表現,亮眼,德拉吉,企業,ECB,12,2.5,QE,3.5,持續,22,帶動,彈升,午盤,不過,21,指期昨,之後,影響"
"flat";"金額,億美元,設備,影響,半導體,下滑,16,下修,1.07,BBR,市場,台積電,2330,對決,2016,朱立倫,民進黨,總統,發酵,國民黨"
"down";"台股,112.76,8745,億元,以來,加權指數,中國,大漲,外資,9000,中國,Microsoft,33,上漲,26,Amazon,來到,優於,亞馬遜,706.81,其後,召開,Fed,來到,27,8691,28,國聯,回檔,655,外資,統計,台股,根據,市值,23,19,39.3,9.7,兆元"
"down";"其餘,3008,台股,亞股,四聯,一枝獨秀,市場,強勢,大立光,僅日股,半導體,台股,下跌,力守,44,82,701,27,可成,891,表現,財報,蘋果,股價,技術,大盤,強弱,指將,供應鏈,成為"
"down";"聯電,外資,目標價,提升,多家,28,14.7,優於,14.2,不過,28,手機,晶片,卡位,IoE,LP,台積電,2330,Snapdragon,奈米"
"flat";"聯發科,由於,晶片,法人,台幣,2454,上法,影響,IC,出貨,集團,牛仔褲,如興,召開,United,JD,Holdings,七千萬,合併,收購,震盪,樂活,規模,台股,施羅德,中小,基金,5.25,同力說,操盤"
"up";"資本,支出,半導體,三強,三星,192,131,並較,億元,14"
"up";"指期,上漲,期收,成交量,價差,431,134,及證,122,665,開盤,一度,匯市,大漲,8643.21,傳產,不僅,今早,大類,大升,集團,紫光,15,2311,併購,優勢,力抗,台股,PE,喊話"
"up";"開盤,一度,外資,大漲,大升,不僅,大類,傳產,對決,8643.21,指數,波段,以來,8800,兩岸,不僅,7203,1600,8864.17,半年線,指期,價差,現貨,163,10,882,出現,口數,160,呈現"
"down";"價差,盤中,期收,情怯,12,95,477,不過,20,8870,證券,瑞銀,增強,事實上,市場,冷靜,一劑,建議,台股,強心針,處理器,A10,電將,蘋果,成為,台積,下一代,先進,InFO,凱基"
"down";"盤中,8800,以來,元領,一連,8700,200,25,加權指數,光急,軋空,多頭,券資,台股,依序,全數,jpp,凱基,2498,58"
"down";"價差,現貨,指期,130,600,口數,弱勢,96,983,投資人,類股,醫療,生技,績效,科技,基金,少數,大漲,德盛,今年以來,美國,台股,179,亞股,8529.54,國內,國內外,今早,指數,大關,營收,億元,10,合併,台積電,去年同期,1.2,2330,創下,26.7,表現,股價,台積電,2330,均令,反彈,大類,市場,側目,弱勢"
"down";"台股,450,出現,MSCI,8500,8300,季線,已跌,12,以小紅,10,億元,稅後,純益,智晶,營收,合併,二極體,3.8,1.43,營收,10,歷史,公司,2.8,iPhone,低於,兆元,供應鏈,動能,台積電,10,億元,817.43,26.7,則經,副總經理,一掃,1.2,2330,營收,京鼎,自動化,10,億元,5.78,11,17,3413,以來,奈米,10,合併,台積電,26.7,億元,優勢,28,先進,817.43"
"up";"台股,KD,2330,來到,434,19,反彈,MSCI,台積電,30,台積電,儘管,半導體,合併,億元,優於,817,回溫,單月,10,國內,業者,同時,企業,實力,他國,市場,出現,引發,iPhone,成交量,上漲,MSCI,十字線,價差,83,呈現,14,多空,午盤"
"down";"16,製程,奈米,系統,推升,先進,及海思,強大,2330,台積電,台股,10,傳出,MSCI,企圖,25.98,0.02,廢除,大盤,13,億元,股價,3374,842,出現,1.11,回檔,上櫃,季財報,0.07"
"down";"季線,台股,跌破,王台,2330,值股,力守,台積電,132,台積,創新,個股,高且,19,EPS,創高,共計,僅是,完畢,季報,建議,操作,反彈,型態,依據,參考,低檔,平倉,偏空,壓力,指數,沈重,11,亮麗,反彈,Fed,10,國聯,供應鏈,外資"
"up";"股價,傳出,3.7,InFO,台積,出型,2303,台積電,台股,140,獲利,全體,億元,衰退,去年同期,15.5,2.4,355,779.99,單季,今日,回神,加持,台指,回穩,回補,則偏,均線,下大漲,分析師,指數,3008,2.,個股,2330,1.,台積電,CPI,大盤,2317,台股,成長,獲利,2011,中斷,台積電,16,台晶圓,技術,市占率,立院,三讀,8500,以大漲,8400,237,來到,8471,國內,台股"
"down";"個股,大立光,季財報,支撐,來到,3008,已經,標的,17,419,台股,作收,外資,大漲,回測,400,季線,廢除,不領情,反彈,指期,結算,合約,8335,壓低,台股,30,12,11,季線"
"up";"企業,息率,第三季,全球,亨德森,2.3,HGDI,出現,中國,季財報,指期,2454,167,上漲,2330,154,價差,447,兩波,19,大漲,12,10,勁揚,不確定性,回歸,亞股,季線,台股,Fed"
"up";"指期,價差,收斂,400,30,多數,市場,444,500,店頭,19,外資,加持,億元,作收,328,143,477.2,分析師,136,EPS,可望,新高,價格,以來,Q3,出現,1.74,1.,創高"
"flat";"指期,500,上漲,不過,478,2330,124,794,出籠,價差,開出,400,今早,僅聯,一舉,500,出現,不過,出籠,91.06,情怯,23,上漲,823.81,697.45,17,以來,91,億元,今早,產業,外資,歐系,半導體,導致,2016,台積電,市占率,2330,市場需求"
"down";"震盪,270,159,400,362,來到,價差,402,外資,3008,降稅,議題,談判,中小企業,並未,31.13,卡關,12,250,3008"
"up";"外資,10,先進,3658,1300,1195,半導體,7.69,即將,加遽,持股,85,半導體,國內,4.7,投資,投資信託,以台,持續,App"
"up";"基金,時代,房地產,半導體,打敗,兩成,標準,消費,汽車,台股,短線,台積電,12,參與,10,反彈,台股,個股,國聯,MSCI,二版,亞股,加權指數,台股,130,今早,1.06,外資,QE2,傳出"
"down";"震盪,8393,台股,動作,價平,國際,外資,並不,季線,多數,外資,多空,今收,周線,億元,MSCI,650.7,投資人,感恩節,台股"
"flat";"國安,MSCI,吳當傑昨,29,亂流,台股,30,基金會,劇烈,反應,證券,產業,巴克萊,半導體,看好,受惠者,個股,台灣,報告,2330"
"up";"上漲,超過,盤中,指數,季線,作收,8442,億元,130,8463,外資,414,24,億元,160,1327,億天量,8320,及陸,191,季營,363,上櫃,下單,Type,3529,20,5351,15,200,外資,414,24,億元,160,1322,億天量,8320,及陸,191,空大,一盤,億元,台股,MSCI,300,國際,30,大關,外資"
"flat";"情怯,8457.4,500,之遙,中場,460,之間,497,企圖,450,資金,企業,上市,卓碧華,一樣,增發,可轉債,台灣,營運,強調,美國,禮物,智慧型,手機,依序是,CEA,根據,消費者,協會,樂觀,集團,郭台銘,財產,總裁,捐出,公證,不落人後,前即,90,之後"
"flat";"相關,市場,2330,2888,即將,個股,17,12,8044,台積電"
"down";"傳出,降價,設計,大廠,和超微,AMD,並非,出現,IC,促銷,帶動,600,前波,反以,亞股昨,503,12,上漲,台股,11,論壇,台積電,加持,參與,半導體,主軸,2330,2379,供應鏈,3131,個股,微星,半導體,如中磊,型電腦,伺機,大盤,指數,5388,專家"
"up";"指期,勁揚,其後,一個,元大,550,不過,收斂,後續,填補,權值,收復,一度,8400,一舉,369,今早,125,8500,反彈,指期,收盤,維持,價差,成交量,上漲,495,之間,14,75,淨值,外銀,跨國,資金,台子,250,台積電,因應,合計,企業,IC,設計,族群,題材,不斷,原相,3227,並未,參股,上漲,法人,封裝,1.4,2330,台股,客戶,市場,先進,建議,398.60"
"down";"美國,萬人,非農,就業人口,預期,景氣,復甦,優於,如台,21.1,120,8300,10,11,8335.67,台股,國內外,均線,創下,110.41,大陸,半導體,台積電,產業,要角,分析師,外資,中國,台積,客戶,季營,4.1,3529,上櫃,IC,15,000,400.5,下單,20"
"down";"台積電,控管,嚴格,12,嚴防,啟動,供應,外洩,對內,分層,產業,光電,高科技,台灣,半導體,主軸,上櫃,台積電,其餘,投資,再度,14,亞股,217,不斷,329.86,300,台股,前波,低點"
"up";"跌破,96,中場,今早,不過,8217,8133,320,低點,仍盛,輝達,繪圖,晶片,台積電,台灣將,NVIDIA,大廠,2330,PC,GRID,營收,11,億元,合併,去年同期,851.51,10,13.2,22.4,2330"
"down";"市場,供應鏈,亮燈,壓力,台積電,3131,大漲,勁揚,如弘塑,10,10,預期,2330,台積電,297,11,合併,634.28,回溫,億元,避險,人民幣,財務,期交所,2016,使具,公會,150,人員,出期招,再度,不過,8115.89,召開,8200,台股,國聯,增強,100.28,以小,零組件,汽車,11,仍熱,前三大,分別,創高,市場,個股,店頭,億元,智晶,新高,4.9,二極體,10,1.4,5245,佳績,74.5,2016,台股,800,位階,強力,呂智穎,成長,挑戰,指數,依舊,台積電,外資,評等,看好,報告,A10,2330,優於,大盤,恢復"
"down";"紫光,重挫,FED,台股,135,光今,7980.59,國聯,8000,大舉"
"down";"國際,外資,14,台股,匯出,059,太陽能,弱勢,人民幣,台積電,2379,中國,3529,040,75,000,亞股昨,人民幣,14,Fed,半導體,營收,優勢,先進,台積電,一線,2330,中長期,多頭,台股,營業,保護,企業,秘密,促進,內容,刑事責任,2013,台灣,增訂,自動化,營收,盟立,挹注,加持,8.23,兩岸,合併,14,不景氣"
"up";"反彈,台積電,上漲,6257,事實上,2330,15,因台,3658,供應鏈,產業,增列,創新,嚴重,協助,作價,台灣,國內,優勢,呼籲,結算,外資,480,台股,回穩,多頭,市場,出盡,指數,吹響,投資,千億,大陸,入股,一個,兩個,半導體,半導體業,兩岸,台積,大漲,亞股,200,即將,Fed,台股,2330,指數,國聯,121,半導體,設備,報告,年終,3568,373,市場,億美元,度過,國際,半導體,3658,上漲,出爐,3.99,143.5,140,6.79,2330,一舉"
"up";"出現,出盡,16,MACD,FED,500,台股,商品價格,反應,不過,股價,5.5,仍將,代工廠,2330,143.5,140,16,元作收,估台,手機,晶片,研發,高通,自主,投入,客戶,TrendForce,尋求,市調"
"down";"買超,外資,台積電,2330,一步之遙,1.05,協會,145,4.5,IEEE"
"down";"缺電,發展,台積電,企業界,台達電,台灣,一個月,急如,之蟻,熱鍋,市場,升息,國際,對台,塵埃落定,外資,將視,干擾,內資,反應,矽格,手機,晶片,及物,一線,國內,國際,封測廠,充電,大廠,台積電,中國,16,創新,A10,12,大單,奈米,國華,2330"
"up";"區落,800,賣權,選擇權,平倉,買權,中性,000,600,反應,大陸,億支,手機,華為,出貨,成為,市場,大立光,帶旺,3008"
"down";"回神,一舉,做帳,兩日,個股,8315.7,300,上漲,初見,22.96"
"up";"半導體,產業,併購,加溫,中國,Made,占據,China,台灣,Taiwan"
"up";"指期,盤中,起伏,成交量,壓縮,223,40,外資,74,價差"
"down";"消費,Medicine,Meal,亞洲,中產階級,2015,10,Movie,客戶,Mall,消費,澳門,客戶,2015,中產階級,亞洲,藥品,表現,業者,中國,指期,國際,現貨,價差,562,287,67,受日,300,市場,淡季,美元,光盤,台股,2308,促熱,3008,大立,2.86,導致,來到,8286.84,台股,9.22,11,回測,對策,年終,國發,8300"
"up";"企業,社會,責任,發展,捐血,年鑑,2015,36,捐錢,事蹟,開盤,走低,29,作收,尾盤,500,平盤,指期昨,億元,收斂,金融股,一度,依舊,中場,傳聞,不動產,340,出現,反彈,3.56"
"up";"蘋果,iPhone,今年,供應鏈,台灣,8086,台廠,手機,最強,宏捷科,指期,現貨,價差,封關,10,66,14,多數,8272,上漲"
"flat";"封關,指數,八三,全年,廿五,八點,供應,千點,四三兆元,中國,下來,股價,僅台,卻是,2015,保戶,20,2330,大受歡迎,台灣,萬元,兆元,2014,25,台股,每位,股民,10.4,15,2015"
